Customer_Index,tenure,MonthlyCharges,TotalCharges,Contract_One year,Contract_Two year,InternetService_Fiber optic,Churn_Probability,Risk_Tier,Churn_Actual,Churn_Predicted,Top_3_Drivers,Recommended_Action
254,17,25.15,412.6,0,1,0,0.024308093,Low Risk,0,0,MultipleLines (+0.105) | Contract_One year (+0.089) | TechSupport (+0.075),Standard engagement — monitor monthly
308,54,91.3,4965.0,0,1,0,0.024290338,Low Risk,0,0,MultipleLines (+0.084) | Contract_One year (+0.064) | StreamingTV (+0.037),Standard engagement — monitor monthly
1216,65,45.25,2933.95,0,1,0,0.02417293,Low Risk,0,0,PhoneService (+0.205) | Contract_One year (+0.077) | OnlineSecurity (+0.071),Standard engagement — monitor monthly
753,25,19.9,505.45,1,0,0,0.024108205,Low Risk,0,0,PaymentMethod_Electronic check (+0.333) | Contract_Two year (+0.165) | OnlineSecurity (+0.078),Standard engagement — monitor monthly
118,72,84.45,5899.85,0,1,0,0.024054341,Low Risk,0,0,SeniorCitizen (+0.388) | MultipleLines (+0.100) | PaymentMethod_Credit card (automatic) (+0.071),Standard engagement — monitor monthly
141,72,109.65,7880.25,0,1,1,0.023775307,Low Risk,0,0,PaymentMethod_Electronic check (+0.211) | InternetService_Fiber optic (+0.155) | StreamingTV (+0.100),Standard engagement — monitor monthly
607,44,24.85,1013.6,1,0,0,0.023694688,Low Risk,0,0,PaymentMethod_Electronic check (+0.336) | Contract_Two year (+0.186) | TotalCharges (+0.107),Standard engagement — monitor monthly
1075,34,20.35,673.2,0,0,0,0.023374982,Low Risk,0,0,Contract_Two year (+0.242) | TotalCharges (+0.237) | Contract_One year (+0.215),Standard engagement — monitor monthly
1193,68,54.45,3674.95,1,0,0,0.02297826,Low Risk,0,0,Contract_Two year (+0.164) | PaymentMethod_Credit card (automatic) (+0.154) | TechSupport (+0.078),Standard engagement — monitor monthly
130,30,19.7,599.25,0,1,0,0.0228508,Low Risk,0,0,gender (+0.094) | Contract_One year (+0.094) | OnlineSecurity (+0.077),Standard engagement — monitor monthly
1292,63,19.25,1237.65,0,1,0,0.02264529,Low Risk,0,0,Contract_One year (+0.116) | OnlineSecurity (+0.070) | TechSupport (+0.062),Standard engagement — monitor monthly
822,65,91.55,5963.95,0,1,0,0.02263975,Low Risk,0,0,MultipleLines (+0.099) | StreamingTV (+0.067) | Contract_One year (+0.054),Standard engagement — monitor monthly
1167,46,24.95,1165.9,1,0,0,0.022571666,Low Risk,0,0,TotalCharges (+0.291) | Contract_Two year (+0.206) | OnlineSecurity (+0.105),Standard engagement — monitor monthly
1205,71,114.6,8100.25,0,1,1,0.022457153,Low Risk,0,0,InternetService_Fiber optic (+0.181) | MultipleLines (+0.111) | StreamingTV (+0.091),Standard engagement — monitor monthly
399,65,58.9,3857.1,0,1,0,0.022434724,Low Risk,0,0,PaymentMethod_Credit card (automatic) (+0.155) | OnlineBackup (+0.088) | Dependents (+0.078),Standard engagement — monitor monthly
694,10,53.7,521.0,0,1,0,0.022368848,Low Risk,0,0,PhoneService (+0.176) | charges_per_tenure (+0.078) | Contract_One year (+0.063),Standard engagement — monitor monthly
389,72,107.45,7576.7,0,1,1,0.022174368,Low Risk,0,0,MonthlyCharges (+0.232) | InternetService_Fiber optic (+0.160) | MultipleLines (+0.149),Standard engagement — monitor monthly
114,23,40.1,857.75,0,1,0,0.022096481,Low Risk,0,0,PhoneService (+0.200) | Contract_One year (+0.092) | OnlineBackup (+0.039),Standard engagement — monitor monthly
27,55,55.25,3119.9,0,1,0,0.022012228,Low Risk,0,0,PaymentMethod_Credit card (automatic) (+0.083) | OnlineSecurity (+0.081) | Contract_One year (+0.076),Standard engagement — monitor monthly
1303,22,25.25,566.5,0,1,0,0.02195433,Low Risk,0,0,MultipleLines (+0.082) | Contract_One year (+0.071) | OnlineSecurity (+0.037),Standard engagement — monitor monthly
302,59,20.35,1267.0,1,0,0,0.021931728,Low Risk,0,0,Contract_Two year (+0.209) | OnlineSecurity (+0.071) | TechSupport (+0.055),Standard engagement — monitor monthly
1385,51,24.6,1266.4,1,0,0,0.02178884,Low Risk,0,0,Contract_Two year (+0.197) | OnlineSecurity (+0.091) | MultipleLines (+0.089),Standard engagement — monitor monthly
994,35,69.15,2490.15,0,1,0,0.021760566,Low Risk,0,0,TotalCharges (+0.164) | PaymentMethod_Credit card (automatic) (+0.090) | Contract_One year (+0.047),Standard engagement — monitor monthly
135,16,19.05,326.65,1,0,0,0.021551602,Low Risk,0,0,Contract_Two year (+0.214) | tenure (+0.086) | TotalCharges (+0.080),Standard engagement — monitor monthly
846,25,18.7,383.65,0,1,0,0.021508517,Low Risk,0,0,Contract_One year (+0.111) | gender (+0.087) | OnlineSecurity (+0.081),Standard engagement — monitor monthly
668,71,58.25,4145.9,0,1,0,0.021139909,Low Risk,0,0,PhoneService (+0.343) | OnlineSecurity (+0.118) | Dependents (+0.083),Standard engagement — monitor monthly
1364,62,86.1,5215.25,0,1,0,0.020826211,Low Risk,0,0,PaymentMethod_Electronic check (+0.303) | StreamingTV (+0.079) | Contract_One year (+0.053),Standard engagement — monitor monthly
191,69,85.35,5897.4,0,1,0,0.020524997,Low Risk,0,0,MultipleLines (+0.121) | PaymentMethod_Credit card (automatic) (+0.110) | Contract_One year (+0.064),Standard engagement — monitor monthly
1048,19,20.85,467.5,0,1,0,0.020495404,Low Risk,0,0,Contract_One year (+0.066) | TechSupport (+0.062) | PaymentMethod_Mailed check (+0.047),Standard engagement — monitor monthly
1406,50,20.15,970.85,0,1,0,0.02030996,Low Risk,0,0,TotalCharges (+0.179) | Partner (+0.123) | Contract_One year (+0.106),Standard engagement — monitor monthly
72,56,45.05,2560.1,0,1,0,0.020211326,Low Risk,0,0,PhoneService (+0.186) | Contract_One year (+0.084) | Dependents (+0.069),Standard engagement — monitor monthly
843,72,110.45,7982.5,0,1,1,0.01984202,Low Risk,0,0,OnlineSecurity (+0.194) | InternetService_Fiber optic (+0.190) | MultipleLines (+0.143),Standard engagement — monitor monthly
1390,72,109.5,7854.9,0,1,1,0.019652987,Low Risk,0,0,MonthlyCharges (+0.238) | InternetService_Fiber optic (+0.175) | StreamingTV (+0.088),Standard engagement — monitor monthly
979,59,19.85,1188.25,0,1,0,0.019643461,Low Risk,0,0,TotalCharges (+0.200) | tenure (+0.163) | OnlineSecurity (+0.076),Standard engagement — monitor monthly
814,4,19.9,76.65,0,1,0,0.019588007,Low Risk,0,0,Contract_One year (+0.109) | OnlineBackup (+0.066) | TechSupport (+0.058),Standard engagement — monitor monthly
372,70,57.8,4039.3,0,1,0,0.01949234,Low Risk,0,0,PhoneService (+0.270) | OnlineSecurity (+0.091) | Dependents (+0.088),Standard engagement — monitor monthly
815,70,64.55,4504.9,0,1,0,0.019389566,Low Risk,0,0,PhoneService (+0.139) | Dependents (+0.072) | Contract_One year (+0.043),Standard engagement — monitor monthly
299,9,20.35,191.1,0,1,0,0.019196229,Low Risk,0,0,Contract_One year (+0.090) | OnlineSecurity (+0.063) | OnlineBackup (+0.060),Standard engagement — monitor monthly
484,45,54.65,2553.7,0,1,0,0.019192839,Low Risk,0,0,Contract_One year (+0.094) | OnlineBackup (+0.043) | PaymentMethod_Mailed check (+0.042),Standard engagement — monitor monthly
689,65,74.8,4820.15,0,1,0,0.01889234,Low Risk,1,0,StreamingTV (+0.069) | Contract_One year (+0.052) | TotalCharges (+0.051),Standard engagement — monitor monthly
1020,64,74.35,4759.55,0,1,0,0.01881843,Low Risk,0,0,TotalCharges (+0.145) | PaperlessBilling (+0.045) | Contract_One year (+0.035),Standard engagement — monitor monthly
878,50,19.4,1023.95,0,1,0,0.018797372,Low Risk,0,0,TotalCharges (+0.242) | Contract_One year (+0.112) | OnlineSecurity (+0.090),Standard engagement — monitor monthly
113,72,97.75,6991.6,0,1,1,0.01878806,Low Risk,0,0,MonthlyCharges (+0.226) | InternetService_Fiber optic (+0.169) | MultipleLines (+0.142),Standard engagement — monitor monthly
94,57,74.35,4317.35,0,1,0,0.01872015,Low Risk,0,0,TechSupport (+0.109) | StreamingTV (+0.091) | Contract_One year (+0.078),Standard engagement — monitor monthly
1123,64,53.85,3399.85,1,0,0,0.018590238,Low Risk,0,0,Contract_Two year (+0.175) | OnlineSecurity (+0.109) | TechSupport (+0.093),Standard engagement — monitor monthly
236,72,89.75,6595.9,0,1,0,0.018568082,Low Risk,0,0,gender (+0.183) | MultipleLines (+0.100) | Contract_One year (+0.048),Standard engagement — monitor monthly
657,71,113.15,7993.3,0,1,1,0.018375594,Low Risk,0,0,InternetService_Fiber optic (+0.184) | MultipleLines (+0.113) | StreamingTV (+0.077),Standard engagement — monitor monthly
1282,71,80.45,5662.25,0,1,0,0.018314514,Low Risk,0,0,MultipleLines (+0.199) | OnlineSecurity (+0.090) | StreamingTV (+0.066),Standard engagement — monitor monthly
909,42,19.35,867.3,0,1,0,0.01812867,Low Risk,0,0,MonthlyCharges (+0.294) | Contract_One year (+0.120) | OnlineSecurity (+0.083),Standard engagement — monitor monthly
421,66,29.45,1983.15,1,0,0,0.018100023,Low Risk,0,0,PhoneService (+0.224) | Contract_Two year (+0.180) | OnlineSecurity (+0.086),Standard engagement — monitor monthly
48,70,86.45,5950.2,0,1,0,0.018090932,Low Risk,0,0,PaymentMethod_Credit card (automatic) (+0.079) | gender (+0.049) | Contract_One year (+0.040),Standard engagement — monitor monthly
127,68,82.85,5776.45,0,1,0,0.017875366,Low Risk,0,0,StreamingTV (+0.063) | PaymentMethod_Mailed check (+0.041) | tenure (+0.041),Standard engagement — monitor monthly
1253,20,20.0,416.45,1,0,0,0.01780554,Low Risk,0,0,Contract_Two year (+0.166) | OnlineSecurity (+0.089) | PaperlessBilling (+0.088),Standard engagement — monitor monthly
548,72,92.3,6719.9,0,1,0,0.01748811,Low Risk,0,0,MonthlyCharges (+0.131) | MultipleLines (+0.098) | StreamingTV (+0.077),Standard engagement — monitor monthly
1264,37,20.35,697.65,0,0,0,0.017474629,Low Risk,0,0,Contract_Two year (+0.253) | Contract_One year (+0.225) | OnlineSecurity (+0.072),Standard engagement — monitor monthly
447,69,64.15,4254.1,0,1,0,0.017435957,Low Risk,0,0,MultipleLines (+0.206) | PaymentMethod_Credit card (automatic) (+0.142) | Contract_One year (+0.087),Standard engagement — monitor monthly
883,49,74.45,3721.9,0,1,0,0.01727393,Low Risk,0,0,OnlineSecurity (+0.089) | Contract_One year (+0.070) | OnlineBackup (+0.063),Standard engagement — monitor monthly
655,50,24.9,1195.25,0,1,0,0.017049704,Low Risk,0,0,TotalCharges (+0.112) | Contract_One year (+0.090) | OnlineSecurity (+0.089),Standard engagement — monitor monthly
1052,66,25.45,1699.15,1,0,0,0.017031102,Low Risk,0,0,Contract_Two year (+0.185) | MultipleLines (+0.093) | OnlineSecurity (+0.074),Standard engagement — monitor monthly
780,71,113.65,8166.8,0,1,1,0.016986623,Low Risk,0,0,InternetService_Fiber optic (+0.168) | MultipleLines (+0.114) | StreamingTV (+0.087),Standard engagement — monitor monthly
745,57,19.9,1115.6,0,1,0,0.016917307,Low Risk,0,0,TotalCharges (+0.345) | Contract_One year (+0.098) | OnlineSecurity (+0.079),Standard engagement — monitor monthly
852,59,90.3,5194.05,0,1,0,0.016812952,Low Risk,0,0,MultipleLines (+0.091) | Contract_One year (+0.064) | StreamingTV (+0.049),Standard engagement — monitor monthly
918,64,20.05,1198.05,0,1,0,0.016578596,Low Risk,0,0,SeniorCitizen (+0.165) | Contract_One year (+0.108) | Partner (+0.070),Standard engagement — monitor monthly
309,69,66.9,4577.9,0,1,0,0.016526354,Low Risk,0,0,MultipleLines (+0.123) | Contract_One year (+0.081) | Dependents (+0.061),Standard engagement — monitor monthly
783,37,62.8,2278.75,0,1,0,0.016476048,Low Risk,0,0,Contract_One year (+0.089) | MultipleLines (+0.075) | PaymentMethod_Credit card (automatic) (+0.075),Standard engagement — monitor monthly
92,20,19.7,419.4,0,1,0,0.016467875,Low Risk,0,0,Contract_One year (+0.107) | OnlineSecurity (+0.080) | PaperlessBilling (+0.069),Standard engagement — monitor monthly
429,66,19.7,1253.8,0,1,0,0.016307427,Low Risk,0,0,Partner (+0.091) | Contract_One year (+0.091) | TechSupport (+0.070),Standard engagement — monitor monthly
1033,72,115.15,8349.45,0,1,1,0.016294764,Low Risk,0,0,InternetService_Fiber optic (+0.171) | StreamingTV (+0.101) | MultipleLines (+0.097),Standard engagement — monitor monthly
332,61,80.9,4932.5,0,1,0,0.016139405,Low Risk,0,0,TechSupport (+0.117) | MultipleLines (+0.100) | OnlineSecurity (+0.071),Standard engagement — monitor monthly
0,59,75.95,4542.35,0,1,0,0.016029336,Low Risk,0,0,Contract_One year (+0.082) | OnlineSecurity (+0.070) | StreamingTV (+0.052),Standard engagement — monitor monthly
945,49,20.7,1032.05,1,0,0,0.015722388,Low Risk,0,0,TotalCharges (+0.288) | Contract_Two year (+0.163) | OnlineSecurity (+0.083),Standard engagement — monitor monthly
244,65,59.8,3808.2,0,1,0,0.015209254,Low Risk,0,0,PaymentMethod_Credit card (automatic) (+0.104) | Dependents (+0.082) | OnlineBackup (+0.071),Standard engagement — monitor monthly
1329,70,79.15,5536.5,0,1,0,0.014964682,Low Risk,0,0,MultipleLines (+0.126) | StreamingTV (+0.028) | DeviceProtection (+0.027),Standard engagement — monitor monthly
563,61,69.9,4226.7,0,1,0,0.0149389515,Low Risk,0,0,MultipleLines (+0.103) | TechSupport (+0.086) | Contract_One year (+0.055),Standard engagement — monitor monthly
298,71,82.55,5832.65,0,1,0,0.014882918,Low Risk,0,0,PaymentMethod_Electronic check (+0.421) | StreamingTV (+0.076) | OnlineBackup (+0.062),Standard engagement — monitor monthly
564,72,110.1,7746.7,0,1,1,0.014860779,Low Risk,0,0,InternetService_Fiber optic (+0.169) | SeniorCitizen (+0.114) | MultipleLines (+0.100),Standard engagement — monitor monthly
557,30,19.3,602.9,0,1,0,0.014845477,Low Risk,0,0,Contract_One year (+0.114) | gender (+0.078) | OnlineSecurity (+0.071),Standard engagement — monitor monthly
533,65,82.5,5215.1,0,1,0,0.014736061,Low Risk,0,0,MultipleLines (+0.133) | Contract_One year (+0.061) | PaymentMethod_Mailed check (+0.027),Standard engagement — monitor monthly
1111,72,114.45,8375.05,0,1,1,0.014692067,Low Risk,0,0,InternetService_Fiber optic (+0.157) | StreamingTV (+0.091) | MultipleLines (+0.086),Standard engagement — monitor monthly
348,47,19.65,973.1,0,1,0,0.01464973,Low Risk,0,0,Contract_One year (+0.121) | OnlineSecurity (+0.095) | TotalCharges (+0.049),Standard engagement — monitor monthly
1155,46,40.4,1842.7,0,1,0,0.014487048,Low Risk,0,0,PhoneService (+0.173) | Contract_One year (+0.098) | Dependents (+0.062),Standard engagement — monitor monthly
55,23,34.6,813.45,0,1,0,0.014378463,Low Risk,0,0,PhoneService (+0.204) | Contract_One year (+0.103) | gender (+0.074),Standard engagement — monitor monthly
1379,60,59.85,3483.45,0,1,0,0.014204207,Low Risk,0,0,Contract_One year (+0.070) | Dependents (+0.062) | PaymentMethod_Mailed check (+0.045),Standard engagement — monitor monthly
253,71,77.55,5574.35,0,1,0,0.01404786,Low Risk,0,0,TechSupport (+0.079) | StreamingTV (+0.054) | Contract_One year (+0.049),Standard engagement — monitor monthly
881,72,107.7,7919.8,0,1,1,0.013531442,Low Risk,0,0,InternetService_Fiber optic (+0.172) | MultipleLines (+0.132) | StreamingTV (+0.092),Standard engagement — monitor monthly
1089,72,66.75,4760.3,0,1,0,0.013348471,Low Risk,0,0,TotalCharges (+0.247) | MultipleLines (+0.139) | PaymentMethod_Credit card (automatic) (+0.129),Standard engagement — monitor monthly
501,50,20.15,989.05,1,0,0,0.01328779,Low Risk,0,0,TotalCharges (+0.185) | Contract_Two year (+0.153) | OnlineSecurity (+0.074),Standard engagement — monitor monthly
351,72,107.4,7748.75,0,1,1,0.012981025,Low Risk,0,0,InternetService_Fiber optic (+0.160) | SeniorCitizen (+0.145) | MultipleLines (+0.121),Standard engagement — monitor monthly
985,66,20.35,1359.5,1,0,0,0.012761536,Low Risk,0,0,PaymentMethod_Electronic check (+0.414) | Contract_Two year (+0.198) | TechSupport (+0.099),Standard engagement — monitor monthly
877,44,19.55,819.95,0,1,0,0.012608341,Low Risk,0,0,Partner (+0.133) | Contract_One year (+0.125) | OnlineSecurity (+0.086),Standard engagement — monitor monthly
964,59,25.45,1534.05,0,1,0,0.012371974,Low Risk,0,0,Contract_One year (+0.086) | OnlineSecurity (+0.084) | TechSupport (+0.040),Standard engagement — monitor monthly
769,52,85.15,4461.85,0,1,0,0.012364857,Low Risk,0,0,MultipleLines (+0.090) | Contract_One year (+0.066) | StreamingMovies (+0.043),Standard engagement — monitor monthly
278,47,90.5,4318.35,0,1,0,0.012229006,Low Risk,0,0,tenure (+0.072) | StreamingTV (+0.071) | MultipleLines (+0.061),Standard engagement — monitor monthly
1095,24,19.7,452.55,0,1,0,0.012223663,Low Risk,0,0,Contract_One year (+0.087) | OnlineSecurity (+0.080) | gender (+0.065),Standard engagement — monitor monthly
150,68,60.3,4109.0,0,1,0,0.012024565,Low Risk,0,0,PhoneService (+0.130) | OnlineSecurity (+0.079) | Contract_One year (+0.054),Standard engagement — monitor monthly
192,35,21.1,741.0,1,0,0,0.0119341975,Low Risk,0,0,Contract_Two year (+0.163) | TotalCharges (+0.105) | OnlineSecurity (+0.092),Standard engagement — monitor monthly
821,20,20.65,417.5,1,0,0,0.011769282,Low Risk,0,0,Contract_Two year (+0.196) | OnlineSecurity (+0.076) | TechSupport (+0.047),Standard engagement — monitor monthly
681,71,53.95,3888.65,0,1,0,0.011717744,Low Risk,0,0,PhoneService (+0.224) | Contract_One year (+0.078) | Dependents (+0.074),Standard engagement — monitor monthly
1041,29,19.8,572.2,1,0,0,0.011602938,Low Risk,0,0,Contract_Two year (+0.158) | OnlineSecurity (+0.084) | PaperlessBilling (+0.077),Standard engagement — monitor monthly
1209,69,19.3,1447.9,0,1,0,0.011591291,Low Risk,0,0,Contract_One year (+0.107) | OnlineSecurity (+0.087) | TechSupport (+0.067),Standard engagement — monitor monthly
58,56,19.8,1119.9,0,1,0,0.011415271,Low Risk,0,0,TotalCharges (+0.288) | tenure (+0.117) | OnlineSecurity (+0.093),Standard engagement — monitor monthly
514,24,19.9,533.5,1,0,0,0.011336365,Low Risk,0,0,Contract_Two year (+0.161) | OnlineSecurity (+0.084) | gender (+0.073),Standard engagement — monitor monthly
451,69,90.65,6322.1,0,1,0,0.011336269,Low Risk,0,0,MultipleLines (+0.098) | Contract_One year (+0.036) | tenure (+0.031),Standard engagement — monitor monthly
692,72,115.5,8312.75,0,1,1,0.011314255,Low Risk,0,0,InternetService_Fiber optic (+0.181) | MultipleLines (+0.104) | StreamingTV (+0.088),Standard engagement — monitor monthly
673,62,56.15,3487.95,1,0,0,0.011287446,Low Risk,0,0,Contract_Two year (+0.174) | TechSupport (+0.085) | Partner (+0.045),Standard engagement — monitor monthly
1063,61,24.4,1417.9,0,1,0,0.011271434,Low Risk,0,0,Contract_One year (+0.085) | OnlineSecurity (+0.074) | TechSupport (+0.037),Standard engagement — monitor monthly
845,2,19.3,28.3,1,0,0,0.011243363,Low Risk,1,0,Contract_Two year (+0.145) | OnlineBackup (+0.062) | TechSupport (+0.043),Standard engagement — monitor monthly
826,67,65.65,4322.85,0,1,0,0.011182522,Low Risk,0,0,MultipleLines (+0.115) | Contract_One year (+0.064) | TechSupport (+0.045),Standard engagement — monitor monthly
824,47,24.55,1160.45,0,1,0,0.011181041,Low Risk,0,0,TotalCharges (+0.328) | OnlineSecurity (+0.100) | Contract_One year (+0.075),Standard engagement — monitor monthly
